sqft,bedrooms,bathrooms,clean_type,clutter,fridge,oven,labor_hours,clock_hours,rate_check_hours,price,solo_label,solo_hours,solo_price
3400,4,5,deep,high,no,yes,6.59,3.29,31.4,295,,,
3400,4,5,deep,high,yes,no,5.65,2.82,31,255,SOLO DEEP,5.65,255
3400,4,5,deep,high,yes,yes,6.28,3.14,33.1,285,,,
3400,5,1,standard,low,no,no,3.11,1.56,4.54,140,SOLO STANDARD,3.11,140
3400,5,1,standard,low,no,yes,3.74,1.87,6.64,170,SOLO STANDARD,3.74,170
3400,5,1,standard,low,yes,no,2.8,1.4,6.24,125,SOLO STANDARD,2.8,125
3400,5,1,standard,low,yes,yes,3.43,1.71,8.34,155,SOLO STANDARD,3.43,155
3400,5,1,standard,medium,no,no,3.41,1.7,5.88,155,SOLO STANDARD,3.41,155
3400,5,1,standard,medium,no,yes,4.04,2.02,7.98,180,SOLO STANDARD,4.04,180
3400,5,1,standard,medium,yes,no,3.1,1.55,7.58,140,SOLO STANDARD,3.1,140
3400,5,1,standard,medium,yes,yes,3.72,1.86,9.68,170,SOLO STANDARD,3.72,165
3400,5,1,standard,high,no,no,4.13,2.06,14.57,185,SOLO STANDARD,4.13,185
3400,5,1,standard,high,no,yes,4.76,2.38,16.67,215,SOLO STANDARD,4.76,215
3400,5,1,standard,high,yes,no,3.82,1.91,16.27,170,SOLO STANDARD,3.82,170
3400,5,1,standard,high,yes,yes,4.45,2.22,18.37,200,SOLO STANDARD,4.45,200
3400,5,1,deep,low,no,no,4.9,2.45,9.13,220,SOLO DEEP,4.9,220
3400,5,1,deep,low,no,yes,5.53,2.77,11.23,250,SOLO DEEP,5.53,250
3400,5,1,deep,low,yes,no,4.59,2.3,10.83,205,SOLO DEEP,4.59,205
3400,5,1,deep,low,yes,yes,5.22,2.61,12.93,235,SOLO DEEP,5.22,235
3400,5,1,deep,medium,no,no,5.2,2.6,11.83,235,SOLO DEEP,5.2,235
3400,5,1,deep,medium,no,yes,5.83,2.91,13.93,260,SOLO DEEP,5.83,260
3400,5,1,deep,medium,yes,no,4.89,2.44,13.53,220,SOLO DEEP,4.89,220
3400,5,1,deep,medium,yes,yes,5.52,2.76,15.63,250,SOLO DEEP,5.52,250
3400,5,1,deep,high,no,no,5.92,2.96,29.3,265,SOLO DEEP,5.92,265
3400,5,1,deep,high,no,yes,6.55,3.27,31.4,295,,,
3400,5,1,deep,high,yes,no,5.61,2.8,31,250,SOLO DEEP,5.61,250
3400,5,1,deep,high,yes,yes,6.24,3.12,33.1,280,,,
3400,5,2,standard,low,no,no,3.26,1.63,4.54,145,SOLO STANDARD,3.26,145
3400,5,2,standard,low,no,yes,3.89,1.94,6.64,175,SOLO STANDARD,3.89,175
3400,5,2,standard,low,yes,no,2.95,1.48,6.24,135,SOLO STANDARD,2.95,135
3400,5,2,standard,low,yes,yes,3.58,1.79,8.34,160,SOLO STANDARD,3.58,160
3400,5,2,standard,medium,no,no,3.56,1.78,5.88,160,SOLO STANDARD,3.56,160
3400,5,2,standard,medium,no,yes,4.19,2.09,7.98,190,SOLO STANDARD,4.19,190
3400,5,2,standard,medium,yes,no,3.25,1.62,7.58,145,SOLO STANDARD,3.25,145
3400,5,2,standard,medium,yes,yes,3.87,1.94,9.68,175,SOLO STANDARD,3.87,175
3400,5,2,standard,high,no,no,4.28,2.14,14.57,195,SOLO STANDARD,4.28,195
3400,5,2,standard,high,no,yes,4.91,2.45,16.67,220,SOLO STANDARD,4.91,220
3400,5,2,standard,high,yes,no,3.97,1.98,16.27,180,SOLO STANDARD,3.97,180
3400,5,2,standard,high,yes,yes,4.6,2.3,18.37,205,SOLO STANDARD,4.6,205
3400,5,2,deep,low,no,no,5.05,2.53,9.13,225,SOLO DEEP,5.05,225
3400,5,2,deep,low,no,yes,5.68,2.84,11.23,255,SOLO DEEP,5.68,255
3400,5,2,deep,low,yes,no,4.74,2.37,10.83,215,SOLO DEEP,4.74,215
3400,5,2,deep,low,yes,yes,5.37,2.69,12.93,240,SOLO DEEP,5.37,240
3400,5,2,deep,medium,no,no,5.35,2.67,11.83,240,SOLO DEEP,5.35,240
3400,5,2,deep,medium,no,yes,5.98,2.99,13.93,270,SOLO DEEP,5.98,270
3400,5,2,deep,medium,yes,no,5.04,2.52,13.53,225,SOLO DEEP,5.04,225
3400,5,2,deep,medium,yes,yes,5.67,2.83,15.63,255,SOLO DEEP,5.67,255
3400,5,2,deep,high,no,no,6.07,3.04,29.3,275,,,
3400,5,2,deep,high,no,yes,6.7,3.35,31.4,300,,,
3400,5,2,deep,high,yes,no,5.76,2.88,31,260,SOLO DEEP,5.76,260
3400,5,2,deep,high,yes,yes,6.39,3.19,33.1,285,,,
3400,5,3,standard,low,no,no,3.41,1.71,4.54,155,SOLO STANDARD,3.41,155
3400,5,3,standard,low,no,yes,4.04,2.02,6.64,180,SOLO STANDARD,4.04,180
3400,5,3,standard,low,yes,no,3.1,1.55,6.24,140,SOLO STANDARD,3.1,140
3400,5,3,standard,low,yes,yes,3.73,1.86,8.34,170,SOLO STANDARD,3.73,170
3400,5,3,standard,medium,no,no,3.71,1.85,5.88,165,SOLO STANDARD,3.71,165
3400,5,3,standard,medium,no,yes,4.34,2.17,7.98,195,SOLO STANDARD,4.34,195
3400,5,3,standard,medium,yes,no,3.4,1.7,7.58,155,SOLO STANDARD,3.4,155
3400,5,3,standard,medium,yes,yes,4.03,2.01,9.68,180,SOLO STANDARD,4.03,180
3400,5,3,standard,high,no,no,4.43,2.21,14.57,200,SOLO STANDARD,4.43,200
3400,5,3,standard,high,no,yes,5.06,2.53,16.67,230,SOLO STANDARD,5.06,230
3400,5,3,standard,high,yes,no,4.12,2.06,16.27,185,SOLO STANDARD,4.12,185
3400,5,3,standard,high,yes,yes,4.75,2.37,18.37,215,SOLO STANDARD,4.75,215
3400,5,3,deep,low,no,no,5.2,2.6,9.13,235,SOLO DEEP,5.2,235
3400,5,3,deep,low,no,yes,5.83,2.92,11.23,260,SOLO DEEP,5.83,260
3400,5,3,deep,low,yes,no,4.89,2.45,10.83,220,SOLO DEEP,4.89,220
3400,5,3,deep,low,yes,yes,5.52,2.76,12.93,250,SOLO DEEP,5.52,250
3400,5,3,deep,medium,no,no,5.5,2.75,11.83,245,SOLO DEEP,5.5,250
3400,5,3,deep,medium,no,yes,6.13,3.06,13.93,275,,,
3400,5,3,deep,medium,yes,no,5.19,2.59,13.53,235,SOLO DEEP,5.19,235
3400,5,3,deep,medium,yes,yes,5.82,2.91,15.63,260,SOLO DEEP,5.82,260
3400,5,3,deep,high,no,no,6.22,3.11,29.3,280,,,
3400,5,3,deep,high,no,yes,6.85,3.42,31.4,310,,,
3400,5,3,deep,high,yes,no,5.91,2.95,31,265,SOLO DEEP,5.91,265
3400,5,3,deep,high,yes,yes,6.54,3.27,33.1,295,,,
3400,5,4,standard,low,no,no,3.56,1.78,4.54,160,SOLO STANDARD,3.56,160
3400,5,4,standard,low,no,yes,4.19,2.1,6.64,190,SOLO STANDARD,4.19,190
3400,5,4,standard,low,yes,no,3.25,1.63,6.24,145,SOLO STANDARD,3.25,145
3400,5,4,standard,low,yes,yes,3.88,1.94,8.34,175,SOLO STANDARD,3.88,175
3400,5,4,standard,medium,no,no,3.86,1.93,5.88,175,SOLO STANDARD,3.86,175
3400,5,4,standard,medium,no,yes,4.49,2.24,7.98,200,SOLO STANDARD,4.49,200
3400,5,4,standard,medium,yes,no,3.55,1.77,7.58,160,SOLO STANDARD,3.55,160
3400,5,4,standard,medium,yes,yes,4.18,2.09,9.68,190,SOLO STANDARD,4.18,190
3400,5,4,standard,high,no,no,4.58,2.29,14.57,205,SOLO STANDARD,4.58,205
3400,5,4,standard,high,no,yes,5.21,2.6,16.67,235,SOLO STANDARD,5.21,235
3400,5,4,standard,high,yes,no,4.27,2.13,16.27,190,SOLO STANDARD,4.27,190
3400,5,4,standard,high,yes,yes,4.9,2.45,18.37,220,SOLO STANDARD,4.9,220
3400,5,4,deep,low,no,no,5.35,2.68,9.13,240,SOLO DEEP,5.35,240
3400,5,4,deep,low,no,yes,5.98,2.99,11.23,270,SOLO DEEP,5.98,270
3400,5,4,deep,low,yes,no,5.04,2.52,10.83,225,SOLO DEEP,5.04,225
3400,5,4,deep,low,yes,yes,5.67,2.84,12.93,255,SOLO DEEP,5.67,255
3400,5,4,deep,medium,no,no,5.65,2.82,11.83,255,SOLO DEEP,5.65,255
3400,5,4,deep,medium,no,yes,6.28,3.14,13.93,285,,,
3400,5,4,deep,medium,yes,no,5.34,2.67,13.53,240,SOLO DEEP,5.34,240
3400,5,4,deep,medium,yes,yes,5.97,2.98,15.63,270,SOLO DEEP,5.97,270
3400,5,4,deep,high,no,no,6.37,3.19,29.3,285,,,
3400,5,4,deep,high,no,yes,7,3.5,31.4,315,,,
3400,5,4,deep,high,yes,no,6.06,3.03,31,275,,,
3400,5,4,deep,high,yes,yes,6.69,3.34,33.1,300,,,
3400,5,5,standard,low,no,no,3.71,1.86,4.54,165,SOLO STANDARD,3.71,165
3400,5,5,standard,low,no,yes,4.34,2.17,6.64,195,SOLO STANDARD,4.34,195
3400,5,5,standard,low,yes,no,3.4,1.7,6.24,155,SOLO STANDARD,3.4,155
3400,5,5,standard,low,yes,yes,4.03,2.01,8.34,180,SOLO STANDARD,4.03,180
3400,5,5,standard,medium,no,no,4.01,2,5.88,180,SOLO STANDARD,4.01,180
3400,5,5,standard,medium,no,yes,4.64,2.32,7.98,210,SOLO STANDARD,4.64,210
3400,5,5,standard,medium,yes,no,3.7,1.85,7.58,165,SOLO STANDARD,3.7,165
3400,5,5,standard,medium,yes,yes,4.33,2.16,9.68,195,SOLO STANDARD,4.33,195
3400,5,5,standard,high,no,no,4.73,2.36,14.57,215,SOLO STANDARD,4.73,215
3400,5,5,standard,high,no,yes,5.36,2.68,16.67,240,SOLO STANDARD,5.36,240
3400,5,5,standard,high,yes,no,4.42,2.21,16.27,200,SOLO STANDARD,4.42,200
3400,5,5,standard,high,yes,yes,5.05,2.52,18.37,225,SOLO STANDARD,5.05,225
3400,5,5,deep,low,no,no,5.5,2.75,9.13,250,SOLO DEEP,5.5,250
3400,5,5,deep,low,no,yes,6.13,3.07,11.23,275,,,
3400,5,5,deep,low,yes,no,5.19,2.6,10.83,235,SOLO DEEP,5.19,235
3400,5,5,deep,low,yes,yes,5.82,2.91,12.93,260,SOLO DEEP,5.82,260
3400,5,5,deep,medium,no,no,5.8,2.9,11.83,260,SOLO DEEP,5.8,260
3400,5,5,deep,medium,no,yes,6.43,3.21,13.93,290,,,
3400,5,5,deep,medium,yes,no,5.49,2.74,13.53,245,SOLO DEEP,5.49,245
3400,5,5,deep,medium,yes,yes,6.12,3.06,15.63,275,,,
3400,5,5,deep,high,no,no,6.52,3.26,29.3,295,,,
3400,5,5,deep,high,no,yes,7.15,3.58,31.4,320,,,
3400,5,5,deep,high,yes,no,6.21,3.11,31,280,,,
3400,5,5,deep,high,yes,yes,6.84,3.42,33.1,310,,,
3400,6,1,standard,low,no,no,3.67,1.84,4.54,165,SOLO STANDARD,3.67,165
3400,6,1,standard,low,no,yes,4.3,2.15,6.64,195,SOLO STANDARD,4.3,195
3400,6,1,standard,low,yes,no,3.36,1.68,6.24,150,SOLO STANDARD,3.36,150
3400,6,1,standard,low,yes,yes,3.99,1.99,8.34,180,SOLO STANDARD,3.99,180
3400,6,1,standard,medium,no,no,3.97,1.98,5.88,180,SOLO STANDARD,3.97,180
3400,6,1,standard,medium,no,yes,4.6,2.3,7.98,205,SOLO STANDARD,4.6,205
3400,6,1,standard,medium,yes,no,3.66,1.83,7.58,165,SOLO STANDARD,3.66,165
3400,6,1,standard,medium,yes,yes,4.29,2.14,9.68,195,SOLO STANDARD,4.29,195
3400,6,1,standard,high,no,no,4.69,2.34,14.57,210,SOLO STANDARD,4.69,210
3400,6,1,standard,high,no,yes,5.32,2.66,16.67,240,SOLO STANDARD,5.32,240
3400,6,1,standard,high,yes,no,4.38,2.19,16.27,195,SOLO STANDARD,4.38,195
3400,6,1,standard,high,yes,yes,5.01,2.5,18.37,225,SOLO STANDARD,5.01,225
3400,6,1,deep,low,no,no,5.46,2.73,9.13,245,SOLO DEEP,5.46,245
3400,6,1,deep,low,no,yes,6.09,3.05,11.23,275,,,
3400,6,1,deep,low,yes,no,5.15,2.58,10.83,230,SOLO DEEP,5.15,230
3400,6,1,deep,low,yes,yes,5.78,2.89,12.93,260,SOLO DEEP,5.78,260
3400,6,1,deep,medium,no,no,5.76,2.88,11.83,260,SOLO DEEP,5.76,260
3400,6,1,deep,medium,no,yes,6.39,3.19,13.93,285,,,
3400,6,1,deep,medium,yes,no,5.45,2.72,13.53,245,SOLO DEEP,5.45,245
3400,6,1,deep,medium,yes,yes,6.08,3.04,15.63,275,,,
3400,6,1,deep,high,no,no,6.48,3.24,29.3,290,,,
3400,6,1,deep,high,no,yes,7.11,3.56,31.4,320,,,
3400,6,1,deep,high,yes,no,6.17,3.09,31,280,,,
3400,6,1,deep,high,yes,yes,6.8,3.4,33.1,305,,,
3400,6,2,standard,low,no,no,3.82,1.91,4.54,170,SOLO STANDARD,3.82,170
3400,6,2,standard,low,no,yes,4.45,2.23,6.64,200,SOLO STANDARD,4.45,200
3400,6,2,standard,low,yes,no,3.51,1.76,6.24,160,SOLO STANDARD,3.51,160
3400,6,2,standard,low,yes,yes,4.14,2.07,8.34,185,SOLO STANDARD,4.14,185
3400,6,2,standard,medium,no,no,4.12,2.06,5.88,185,SOLO STANDARD,4.12,185
3400,6,2,standard,medium,no,yes,4.75,2.37,7.98,215,SOLO STANDARD,4.75,215
3400,6,2,standard,medium,yes,no,3.81,1.9,7.58,170,SOLO STANDARD,3.81,170
3400,6,2,standard,medium,yes,yes,4.44,2.22,9.68,200,SOLO STANDARD,4.44,200
3400,6,2,standard,high,no,no,4.84,2.42,14.57,220,SOLO STANDARD,4.84,220
3400,6,2,standard,high,no,yes,5.47,2.73,16.67,245,SOLO STANDARD,5.47,245
3400,6,2,standard,high,yes,no,4.53,2.26,16.27,205,SOLO STANDARD,4.53,205
3400,6,2,standard,high,yes,yes,5.16,2.58,18.37,230,SOLO STANDARD,5.16,230
3400,6,2,deep,low,no,no,5.61,2.81,9.13,255,SOLO DEEP,5.61,250
3400,6,2,deep,low,no,yes,6.24,3.12,11.23,280,,,
3400,6,2,deep,low,yes,no,5.3,2.65,10.83,240,SOLO DEEP,5.3,240
3400,6,2,deep,low,yes,yes,5.93,2.97,12.93,265,SOLO DEEP,5.93,265
3400,6,2,deep,medium,no,no,5.91,2.95,11.83,265,SOLO DEEP,5.91,265
3400,6,2,deep,medium,no,yes,6.54,3.27,13.93,295,,,
3400,6,2,deep,medium,yes,no,5.6,2.8,13.53,250,SOLO DEEP,5.6,250
3400,6,2,deep,medium,yes,yes,6.23,3.11,15.63,280,,,
3400,6,2,deep,high,no,no,6.63,3.32,29.3,300,,,
3400,6,2,deep,high,no,yes,7.26,3.63,31.4,325,,,
3400,6,2,deep,high,yes,no,6.32,3.16,31,285,,,
3400,6,2,deep,high,yes,yes,6.95,3.47,33.1,315,,,
3400,6,3,standard,low,no,no,3.97,1.99,4.54,180,SOLO STANDARD,3.97,180
3400,6,3,standard,low,no,yes,4.6,2.3,6.64,205,SOLO STANDARD,4.6,205
3400,6,3,standard,low,yes,no,3.66,1.83,6.24,165,SOLO STANDARD,3.66,165
3400,6,3,standard,low,yes,yes,4.29,2.15,8.34,195,SOLO STANDARD,4.29,195
3400,6,3,standard,medium,no,no,4.27,2.13,5.88,190,SOLO STANDARD,4.27,190
3400,6,3,standard,medium,no,yes,4.9,2.45,7.98,220,SOLO STANDARD,4.9,220
3400,6,3,standard,medium,yes,no,3.96,1.98,7.58,180,SOLO STANDARD,3.96,180
3400,6,3,standard,medium,yes,yes,4.59,2.29,9.68,205,SOLO STANDARD,4.59,205
3400,6,3,standard,high,no,no,4.99,2.49,14.57,225,SOLO STANDARD,4.99,225
3400,6,3,standard,high,no,yes,5.62,2.81,16.67,255,SOLO STANDARD,5.62,255
3400,6,3,standard,high,yes,no,4.68,2.34,16.27,210,SOLO STANDARD,4.68,210
3400,6,3,standard,high,yes,yes,5.31,2.65,18.37,240,SOLO STANDARD,5.31,240
3400,6,3,deep,low,no,no,5.76,2.88,9.13,260,SOLO DEEP,5.76,260
3400,6,3,deep,low,no,yes,6.39,3.2,11.23,290,,,
3400,6,3,deep,low,yes,no,5.45,2.73,10.83,245,SOLO DEEP,5.45,245
3400,6,3,deep,low,yes,yes,6.08,3.04,12.93,275,,,
3400,6,3,deep,medium,no,no,6.06,3.03,11.83,275,,,
3400,6,3,deep,medium,no,yes,6.69,3.34,13.93,300,,,
3400,6,3,deep,medium,yes,no,5.75,2.87,13.53,260,SOLO DEEP,5.75,260
3400,6,3,deep,medium,yes,yes,6.38,3.19,15.63,285,,,
3400,6,3,deep,high,no,no,6.78,3.39,29.3,305,,,
3400,6,3,deep,high,no,yes,7.41,3.71,31.4,335,,,
3400,6,3,deep,high,yes,no,6.47,3.24,31,290,,,
3400,6,3,deep,high,yes,yes,7.1,3.55,33.1,320,,,
3400,6,4,standard,low,no,no,4.12,2.06,4.54,185,SOLO STANDARD,4.12,185
3400,6,4,standard,low,no,yes,4.75,2.38,6.64,215,SOLO STANDARD,4.75,215
3400,6,4,standard,low,yes,no,3.81,1.91,6.24,170,SOLO STANDARD,3.81,170
3400,6,4,standard,low,yes,yes,4.44,2.22,8.34,200,SOLO STANDARD,4.44,200
3400,6,4,standard,medium,no,no,4.42,2.21,5.88,200,SOLO STANDARD,4.42,200
3400,6,4,standard,medium,no,yes,5.05,2.52,7.98,225,SOLO STANDARD,5.05,225
3400,6,4,standard,medium,yes,no,4.11,2.05,7.58,185,SOLO STANDARD,4.11,185
3400,6,4,standard,medium,yes,yes,4.74,2.37,9.68,215,SOLO STANDARD,4.74,215
3400,6,4,standard,high,no,no,5.14,2.57,14.57,230,SOLO STANDARD,5.14,230
3400,6,4,standard,high,no,yes,5.77,2.88,16.67,260,SOLO STANDARD,5.77,260
3400,6,4,standard,high,yes,no,4.83,2.41,16.27,215,SOLO STANDARD,4.83,215
3400,6,4,standard,high,yes,yes,5.46,2.73,18.37,245,SOLO STANDARD,5.46,245
3400,6,4,deep,low,no,no,5.91,2.96,9.13,265,SOLO DEEP,5.91,265
3400,6,4,deep,low,no,yes,6.54,3.27,11.23,295,,,
3400,6,4,deep,low,yes,no,5.6,2.8,10.83,250,SOLO DEEP,5.6,250
3400,6,4,deep,low,yes,yes,6.23,3.12,12.93,280,,,
3400,6,4,deep,medium,no,no,6.21,3.11,11.83,280,,,
3400,6,4,deep,medium,no,yes,6.84,3.42,13.93,310,,,
3400,6,4,deep,medium,yes,no,5.9,2.95,13.53,265,SOLO DEEP,5.9,265
3400,6,4,deep,medium,yes,yes,6.53,3.26,15.63,295,,,
3400,6,4,deep,high,no,no,6.93,3.47,29.3,310,,,
3400,6,4,deep,high,no,yes,7.56,3.78,31.4,340,,,
3400,6,4,deep,high,yes,no,6.62,3.31,31,300,,,
3400,6,4,deep,high,yes,yes,7.25,3.62,33.1,325,,,
3400,6,5,standard,low,no,no,4.27,2.14,4.54,190,SOLO STANDARD,4.27,190
3400,6,5,standard,low,no,yes,4.9,2.45,6.64,220,SOLO STANDARD,4.9,220
3400,6,5,standard,low,yes,no,3.96,1.98,6.24,180,SOLO STANDARD,3.96,180
3400,6,5,standard,low,yes,yes,4.59,2.3,8.34,205,SOLO STANDARD,4.59,205
3400,6,5,standard,medium,no,no,4.57,2.28,5.88,205,SOLO STANDARD,4.57,205
3400,6,5,standard,medium,no,yes,5.2,2.6,7.98,235,SOLO STANDARD,5.2,235
3400,6,5,standard,medium,yes,no,4.26,2.13,7.58,190,SOLO STANDARD,4.26,190
3400,6,5,standard,medium,yes,yes,4.89,2.44,9.68,220,SOLO STANDARD,4.89,220
3400,6,5,standard,high,no,no,5.29,2.64,14.57,240,SOLO STANDARD,5.29,240
3400,6,5,standard,high,no,yes,5.92,2.96,16.67,265,SOLO STANDARD,5.92,265
3400,6,5,standard,high,yes,no,4.98,2.49,16.27,225,SOLO STANDARD,4.98,225
3400,6,5,standard,high,yes,yes,5.61,2.8,18.37,250,SOLO STANDARD,5.61,250
3400,6,5,deep,low,no,no,6.06,3.03,9.13,275,,,
3400,6,5,deep,low,no,yes,6.69,3.35,11.23,300,,,
3400,6,5,deep,low,yes,no,5.75,2.88,10.83,260,SOLO DEEP,5.75,260
3400,6,5,deep,low,yes,yes,6.38,3.19,12.93,285,,,
3400,6,5,deep,medium,no,no,6.36,3.18,11.83,285,,,
3400,6,5,deep,medium,no,yes,6.99,3.49,13.93,315,,,
3400,6,5,deep,medium,yes,no,6.05,3.02,13.53,270,,,
3400,6,5,deep,medium,yes,yes,6.68,3.34,15.63,300,,,
3400,6,5,deep,high,no,no,7.08,3.54,29.3,320,,,
3400,6,5,deep,high,no,yes,7.71,3.86,31.4,345,,,
3400,6,5,deep,high,yes,no,6.77,3.39,31,305,,,
3400,6,5,deep,high,yes,yes,7.4,3.7,33.1,335,,,
3600,1,1,standard,low,no,no,0.85,0.42,4.81,40,SOLO STANDARD,0.85,40
3600,1,1,standard,low,no,yes,1.48,0.74,6.91,65,SOLO STANDARD,1.48,65
3600,1,1,standard,low,yes,no,0.54,0.27,6.51,25,SOLO STANDARD,0.54,25
3600,1,1,standard,low,yes,yes,1.17,0.58,8.61,50,SOLO STANDARD,1.17,55
3600,1,1,standard,medium,no,no,1.14,0.57,6.23,50,SOLO STANDARD,1.14,50
3600,1,1,standard,medium,no,yes,1.77,0.89,8.33,80,SOLO STANDARD,1.77,80
3600,1,1,standard,medium,yes,no,0.83,0.42,7.93,35,SOLO STANDARD,0.83,35
3600,1,1,standard,medium,yes,yes,1.46,0.73,10.03,65,SOLO STANDARD,1.46,65
3600,1,1,standard,high,no,no,1.87,0.93,15.42,85,SOLO STANDARD,1.87,85
3600,1,1,standard,high,no,yes,2.49,1.25,17.52,110,SOLO STANDARD,2.49,110
3600,1,1,standard,high,yes,no,1.55,0.78,17.12,70,SOLO STANDARD,1.55,70
3600,1,1,standard,high,yes,yes,2.18,1.09,19.22,100,SOLO STANDARD,2.18,100
3600,1,1,deep,low,no,no,2.64,1.32,9.67,120,SOLO DEEP,2.64,120
3600,1,1,deep,low,no,yes,3.27,1.63,11.77,145,SOLO DEEP,3.27,145
3600,1,1,deep,low,yes,no,2.33,1.16,11.37,105,SOLO DEEP,2.33,105
3600,1,1,deep,low,yes,yes,2.96,1.48,13.47,135,SOLO DEEP,2.96,135
3600,1,1,deep,medium,no,no,2.94,1.47,12.53,130,SOLO DEEP,2.94,130
3600,1,1,deep,medium,no,yes,3.57,1.78,14.63,160,SOLO DEEP,3.57,160
3600,1,1,deep,medium,yes,no,2.63,1.31,14.23,120,SOLO DEEP,2.63,120
3600,1,1,deep,medium,yes,yes,3.25,1.63,16.33,145,SOLO DEEP,3.25,145
3600,1,1,deep,high,no,no,3.66,1.83,31.02,165,SOLO DEEP,3.66,165
3600,1,1,deep,high,no,yes,4.29,2.14,33.12,195,SOLO DEEP,4.29,195
3600,1,1,deep,high,yes,no,3.35,1.67,32.72,150,SOLO DEEP,3.35,150
3600,1,1,deep,high,yes,yes,3.98,1.99,34.82,180,SOLO DEEP,3.98,180
3600,1,2,standard,low,no,no,1,0.5,4.81,45,SOLO STANDARD,1,45
3600,1,2,standard,low,no,yes,1.63,0.81,6.91,75,SOLO STANDARD,1.63,75
3600,1,2,standard,low,yes,no,0.69,0.34,6.51,30,SOLO STANDARD,0.69,30
3600,1,2,standard,low,yes,yes,1.32,0.66,8.61,60,SOLO STANDARD,1.32,60
3600,1,2,standard,medium,no,no,1.29,0.65,6.23,60,SOLO STANDARD,1.29,60
3600,1,2,standard,medium,no,yes,1.92,0.96,8.33,85,SOLO STANDARD,1.92,85
3600,1,2,standard,medium,yes,no,0.98,0.49,7.93,45,SOLO STANDARD,0.98,45
3600,1,2,standard,medium,yes,yes,1.61,0.81,10.03,75,SOLO STANDARD,1.61,70
3600,1,2,standard,high,no,no,2.02,1.01,15.42,90,SOLO STANDARD,2.02,90
3600,1,2,standard,high,no,yes,2.64,1.32,17.52,120,SOLO STANDARD,2.64,120
3600,1,2,standard,high,yes,no,1.7,0.85,17.12,75,SOLO STANDARD,1.7,75
3600,1,2,standard,high,yes,yes,2.33,1.17,19.22,105,SOLO STANDARD,2.33,105
3600,1,2,deep,low,no,no,2.79,1.4,9.67,125,SOLO DEEP,2.79,125
3600,1,2,deep,low,no,yes,3.42,1.71,11.77,155,SOLO DEEP,3.42,155
3600,1,2,deep,low,yes,no,2.48,1.24,11.37,110,SOLO DEEP,2.48,110
3600,1,2,deep,low,yes,yes,3.11,1.55,13.47,140,SOLO DEEP,3.11,140
3600,1,2,deep,medium,no,no,3.09,1.54,12.53,140,SOLO DEEP,3.09,140
3600,1,2,deep,medium,no,yes,3.72,1.86,14.63,165,SOLO DEEP,3.72,165
3600,1,2,deep,medium,yes,no,2.78,1.39,14.23,125,SOLO DEEP,2.78,125
3600,1,2,deep,medium,yes,yes,3.4,1.7,16.33,155,SOLO DEEP,3.4,155
3600,1,2,deep,high,no,no,3.81,1.9,31.02,170,SOLO DEEP,3.81,170
3600,1,2,deep,high,no,yes,4.44,2.22,33.12,200,SOLO DEEP,4.44,200
3600,1,2,deep,high,yes,no,3.5,1.75,32.72,155,SOLO DEEP,3.5,160
3600,1,2,deep,high,yes,yes,4.13,2.06,34.82,185,SOLO DEEP,4.13,185
3600,1,3,standard,low,no,no,1.15,0.57,4.81,50,SOLO STANDARD,1.15,50
3600,1,3,standard,low,no,yes,1.78,0.89,6.91,80,SOLO STANDARD,1.78,80
3600,1,3,standard,low,yes,no,0.84,0.42,6.51,40,SOLO STANDARD,0.84,40
3600,1,3,standard,low,yes,yes,1.47,0.73,8.61,65,SOLO STANDARD,1.47,65
3600,1,3,standard,medium,no,no,1.44,0.72,6.23,65,SOLO STANDARD,1.44,65
3600,1,3,standard,medium,no,yes,2.07,1.04,8.33,95,SOLO STANDARD,2.07,95
3600,1,3,standard,medium,yes,no,1.13,0.57,7.93,50,SOLO STANDARD,1.13,50
3600,1,3,standard,medium,yes,yes,1.76,0.88,10.03,80,SOLO STANDARD,1.76,80
3600,1,3,standard,high,no,no,2.17,1.08,15.42,95,SOLO STANDARD,2.17,100
3600,1,3,standard,high,no,yes,2.8,1.4,17.52,125,SOLO STANDARD,2.8,125
3600,1,3,standard,high,yes,no,1.86,0.93,17.12,85,SOLO STANDARD,1.86,85
3600,1,3,standard,high,yes,yes,2.48,1.24,19.22,110,SOLO STANDARD,2.48,110
3600,1,3,deep,low,no,no,2.94,1.47,9.67,130,SOLO DEEP,2.94,130
3600,1,3,deep,low,no,yes,3.57,1.78,11.77,160,SOLO DEEP,3.57,160
3600,1,3,deep,low,yes,no,2.63,1.32,11.37,120,SOLO DEEP,2.63,120
3600,1,3,deep,low,yes,yes,3.26,1.63,13.47,145,SOLO DEEP,3.26,145
3600,1,3,deep,medium,no,no,3.24,1.62,12.53,145,SOLO DEEP,3.24,145
3600,1,3,deep,medium,no,yes,3.87,1.93,14.63,175,SOLO DEEP,3.87,175
3600,1,3,deep,medium,yes,no,2.93,1.46,14.23,130,SOLO DEEP,2.93,130
3600,1,3,deep,medium,yes,yes,3.55,1.78,16.33,160,SOLO DEEP,3.55,160
3600,1,3,deep,high,no,no,3.96,1.98,31.02,180,SOLO DEEP,3.96,180
3600,1,3,deep,high,no,yes,4.59,2.29,33.12,205,SOLO DEEP,4.59,205
3600,1,3,deep,high,yes,no,3.65,1.82,32.72,165,SOLO DEEP,3.65,165
3600,1,3,deep,high,yes,yes,4.28,2.14,34.82,190,SOLO DEEP,4.28,195
